regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000196498	ENSG00000115607	1.59347e-05	0.00476406	1	-nan
ENSG00000196498	ENSG00000113971	0.0446968	0.0148511	1	-nan
ENSG00000196498	ENSG00000113240	0.105691	0.0399557	1	-nan
ENSG00000196498	ENSG00000112941	0.0439993	0.0312937	1	-nan
ENSG00000196498	ENSG00000112715	0.14382	0.0749607	1	-nan
ENSG00000196498	ENSG00000112290	0.0615738	0.032869	1	-nan
ENSG00000196498	ENSG00000112183	1.86568e-05	0.00683478	1	-nan
ENSG00000196498	ENSG00000111877	0.0363938	0.0288368	1	-nan
ENSG00000196498	ENSG00000110944	0.0092031	0.0106041	1	-nan
ENSG00000196498	ENSG00000110880	0.0906496	0.0341263	1	-nan
ENSG00000196498	ENSG00000110172	0.123332	0.0516089	1	-nan
ENSG00000196498	ENSG00000110047	0.104866	0.0539508	1	-nan
ENSG00000196498	ENSG00000109881	0.083206	0.0255343	1	-nan
ENSG00000196498	ENSG00000109756	0.114727	0.0866654	1	-nan
ENSG00000196498	ENSG00000072864	0.0483371	0.0263228	1	-nan
ENSG00000196498	ENSG00000071054	0.120357	0.0827206	1	-nan
ENSG00000196498	ENSG00000070495	0.10286	0.0294768	1	-nan
ENSG00000196498	ENSG00000070018	0.108876	0.0772414	2	-nan
ENSG00000196498	ENSG00000069966	0.094869	0.050785	1	-nan
ENSG00000196498	ENSG00000011007	0.0891024	0.0426102	1	-nan
ENSG00000196498	ENSG00000007933	9.51186e-08	-0.00235226	1	-nan
ENSG00000196498	ENSG00000006747	0.0353658	0.0329633	1	-nan
ENSG00000196498	ENSG00000022567	0.0627885	0.0647808	2	-nan
ENSG00000196498	ENSG00000028137	0.0159872	0.0263959	2	-nan
ENSG00000196498	ENSG00000033030	0.110226	0.0629546	1	-nan
ENSG00000196498	ENSG00000033867	0.0979845	0.0741514	1	-nan
ENSG00000196498	ENSG00000034677	0.125196	0.0869497	1	-nan
ENSG00000196498	ENSG00000035403	0.142167	0.0944204	1	-nan
ENSG00000196498	ENSG00000049192	0.0491215	0.0529883	1	-nan
ENSG00000196498	ENSG00000092621	0.0803719	0.054502	1	-nan
ENSG00000196498	ENSG00000093009	9.91975e-07	-0.00202047	1	-nan
ENSG00000196498	ENSG00000095066	0.156875	0.0780937	1	-nan
ENSG00000196498	ENSG00000096717	0.0721076	0.0498683	1	-nan
ENSG00000196498	ENSG00000099942	0.0853158	0.039516	1	-nan
ENSG00000196498	ENSG00000099953	0.0199263	0.025291	1	-nan
ENSG00000196498	ENSG00000099998	5.28104e-05	0.0165791	1	-nan
ENSG00000196498	ENSG00000101343	0.104787	0.0475502	1	-nan
ENSG00000196498	ENSG00000102921	0.117365	0.0853118	1	-nan
ENSG00000196498	ENSG00000103197	0.123195	0.0709379	1	-nan
ENSG00000196498	ENSG00000103404	0.034208	0.0337302	1	-nan
ENSG00000196498	ENSG00000103494	0.0502177	0.0302651	1	-nan
ENSG00000196498	ENSG00000103534	0.0573883	0.059842	1	-nan
ENSG00000196498	ENSG00000104517	0.150664	0.095388	1	-nan
ENSG00000196498	ENSG00000104856	0.0627409	0.0501017	1	-nan
ENSG00000196498	ENSG00000104859	0.0963463	0.0477235	1	-nan
ENSG00000196498	ENSG00000105514	0.0661053	0.0345977	1	-nan
ENSG00000196498	ENSG00000134291	0.124839	0.0282902	1	-nan
ENSG00000196498	ENSG00000135540	0.0787318	0.0640662	1	-nan
ENSG00000196498	ENSG00000135679	0.0991639	0.0604118	1	-nan
ENSG00000196498	ENSG00000135823	0.0790222	0.0538161	1	-nan
ENSG00000196498	ENSG00000135900	0.0975237	0.0423222	1	-nan
ENSG00000196498	ENSG00000136141	0.0672546	0.0617084	1	-nan
ENSG00000196498	ENSG00000136158	0.0699175	0.0413137	1	-nan
ENSG00000196498	ENSG00000136720	0.0858242	0.0571298	1	-nan
ENSG00000196498	ENSG00000136802	0.0937799	0.0603385	1	-nan
ENSG00000196498	ENSG00000137965	0.0246046	0.0170965	1	-nan
ENSG00000196498	ENSG00000138166	0.079025	0.0427356	1	-nan
ENSG00000196498	ENSG00000138185	2.00982e-05	0.0135034	1	-nan
ENSG00000196498	ENSG00000139112	0.136869	0.0546373	2	-nan
ENSG00000196498	ENSG00000139668	0.0919756	0.047906	1	-nan
ENSG00000196498	ENSG00000141252	0.100809	0.0704211	1	-nan
ENSG00000196498	ENSG00000142089	0.102149	-0.051386	2	-nan
ENSG00000196498	ENSG00000143398	0.141614	0.0786934	1	-nan
ENSG00000196498	ENSG00000144485	4.79846e-06	0.015288	1	-nan
ENSG00000196498	ENSG00000146373	0.0688766	0.0532488	1	-nan
ENSG00000196498	ENSG00000146414	0.109935	0.0751729	2	-nan
ENSG00000196498	ENSG00000146457	0.178952	0.0873329	2	-nan
ENSG00000196498	ENSG00000147050	0.125219	0.097287	1	-nan
ENSG00000196498	ENSG00000147416	0.113826	0.0284608	1	-nan
ENSG00000196498	ENSG00000147676	0.117275	0.0732332	2	-nan
ENSG00000196498	ENSG00000148339	0.0990602	0.0514972	1	-nan
ENSG00000196498	ENSG00000150938	0.107733	0.063196	1	-nan
ENSG00000196498	ENSG00000151150	0.143929	0.111624	1	-nan
ENSG00000196498	ENSG00000151718	0.124636	0.0795618	1	-nan
ENSG00000196498	ENSG00000152229	0.0203393	0.021053	1	-nan
ENSG00000196498	ENSG00000152256	0.0562492	0.0333042	1	-nan
ENSG00000196498	ENSG00000152952	0.0974339	0.0653444	1	-nan
ENSG00000196498	ENSG00000154556	0.0984499	0.067088	1	-nan
ENSG00000196498	ENSG00000155850	0.0601704	0.0435698	1	-nan
ENSG00000196498	ENSG00000156113	0.045833	0.0322637	1	-nan
ENSG00000196498	ENSG00000156427	0.0347326	0.0295649	1	-nan
ENSG00000196498	ENSG00000157450	0.094948	0.0725244	1	-nan
ENSG00000196498	ENSG00000158169	0.0429978	0.043033	1	-nan
ENSG00000196498	ENSG00000159023	0.0989672	0.0733231	1	-nan
ENSG00000196498	ENSG00000160145	0.0305094	0.0325636	1	-nan
ENSG00000196498	ENSG00000160932	0.0878555	-0.0109029	1	-nan
ENSG00000196498	ENSG00000160953	0.0841068	0.0585797	1	-nan
ENSG00000196498	ENSG00000161048	0.0748552	0.0479418	1	-nan
ENSG00000196498	ENSG00000162174	0.0801674	0.0755624	1	-nan
ENSG00000196498	ENSG00000162390	0.0446131	0.041393	1	-nan
ENSG00000196498	ENSG00000162971	0.0428929	0.0336305	2	-nan
ENSG00000196498	ENSG00000163513	0.103207	0.0651615	1	-nan
ENSG00000196498	ENSG00000163814	0.0796481	0.052959	1	-nan
ENSG00000196498	ENSG00000163961	0.0764585	0.0489648	1	-nan
ENSG00000196498	ENSG00000164309	0.0212936	0.0320663	1	-nan
ENSG00000196498	ENSG00000164463	0.116831	0.0678434	1	-nan
ENSG00000196498	ENSG00000165115	0.0463449	0.0354457	1	-nan
ENSG00000196498	ENSG00000165175	0.092426	0.037354	1	-nan
ENSG00000196498	ENSG00000167552	0.11158	0.017232	1	-nan
ENSG00000196498	ENSG00000167740	0.0883289	0.0337134	1	-nan
ENSG00000196498	ENSG00000168496	0.0373553	0.0266045	2	-nan
ENSG00000196498	ENSG00000168824	0.0679812	0.0289728	1	-nan
ENSG00000196498	ENSG00000169957	0.0570567	0.0441368	1	-nan
ENSG00000196498	ENSG00000169967	0.14592	0.0904496	1	-nan
ENSG00000196498	ENSG00000170145	0.0999587	0.0853908	1	-nan
ENSG00000196498	ENSG00000170624	0.019076	0.0171218	1	-nan
ENSG00000196498	ENSG00000172123	0.025956	0.0219758	1	-nan
ENSG00000196498	ENSG00000173064	0.111807	0.0875023	2	-nan
ENSG00000196498	ENSG00000173588	0.0746488	0.0596494	1	-nan
ENSG00000196498	ENSG00000173598	0.112138	0.0521497	1	-nan
ENSG00000196235	ENSG00000273559	0.164166	0.08061	1	-nan
ENSG00000196235	ENSG00000273136	0.0319922	0.0313923	1	-nan
ENSG00000196235	ENSG00000243927	0.249134	0.020035	1	-nan
ENSG00000196235	ENSG00000243156	0.0779858	0.0683903	1	-nan
ENSG00000196235	ENSG00000241484	0.0218622	0.0314494	1	-nan
ENSG00000196235	ENSG00000235162	0.1868	0.0929825	1	-nan
ENSG00000196235	ENSG00000228716	0.0674784	0.0387725	1	-nan
ENSG00000196235	ENSG00000205542	0.0906815	0.0250473	1	-nan
ENSG00000196235	ENSG00000204386	0.172771	0.0419165	1	-nan
ENSG00000196235	ENSG00000198743	0.115524	0.0593573	1	-nan
ENSG00000196235	ENSG00000197077	0.10698	0.0541217	1	-nan
ENSG00000196235	ENSG00000196914	0.206864	0.105209	1	-nan
ENSG00000196235	ENSG00000196391	2.15934e-05	0.011652	1	-nan
ENSG00000196235	ENSG00000196352	0.128215	0.0748008	1	-nan
ENSG00000196235	ENSG00000196268	0.0777425	0.0495023	1	-nan
ENSG00000196235	ENSG00000189079	0.130671	0.0660932	1	-nan
ENSG00000196235	ENSG00000185950	0.140018	0.0769927	1	-nan
ENSG00000196235	ENSG00000185716	0.0493698	0.0380922	1	-nan
ENSG00000196235	ENSG00000183718	0.0431924	0.0344088	1	-nan
ENSG00000196235	ENSG00000183077	0.11638	0.0512566	1	-nan
ENSG00000196235	ENSG00000182957	0.0994726	0.0799157	1	-nan
ENSG00000196235	ENSG00000181788	0.181803	0.0781305	2	-nan
ENSG00000196235	ENSG00000177459	0.0249698	0.0203405	1	-nan
ENSG00000196235	ENSG00000177283	1.9341e-05	0.00438347	1	-nan
ENSG00000196235	ENSG00000175906	0.144613	0.0630112	1	-nan
ENSG00000196235	ENSG00000175575	0.0953273	0.0370148	1	-nan
ENSG00000196235	ENSG00000175470	0.119329	0.0632697	1	-nan
ENSG00000196235	ENSG00000174718	0.154708	0.103271	1	-nan
ENSG00000196235	ENSG00000126903	0.0992805	0.0454796	1	-nan
ENSG00000196235	ENSG00000126217	0.044575	0.0312002	1	-nan
ENSG00000196235	ENSG00000122971	0.0849764	0.0398895	1	-nan
ENSG00000196235	ENSG00000122707	0.0114751	0.00845956	1	-nan
ENSG00000196235	ENSG00000122644	0.179798	0.061189	1	-nan
ENSG00000196235	ENSG00000122482	0.193808	0.0957299	1	-nan
ENSG00000196235	ENSG00000120071	0.209624	0.102711	1	-nan
ENSG00000196235	ENSG00000119787	0.0989135	0.0508233	1	-nan
ENSG00000196235	ENSG00000118508	0.0760909	0.0425712	1	-nan
ENSG00000196235	ENSG00000118007	0.157335	0.0690931	1	-nan
ENSG00000196235	ENSG00000116584	0.0776926	0.0445888	1	-nan
ENSG00000196235	ENSG00000115904	0.121087	0.0693235	1	-nan
ENSG00000196235	ENSG00000112378	0.116178	0.0722482	1	-nan
ENSG00000196235	ENSG00000108510	0.168938	0.0792892	1	-nan
ENSG00000196235	ENSG00000108106	0.138348	0.0970835	1	-nan
ENSG00000196235	ENSG00000107077	0.0696801	0.0407551	1	-nan
ENSG00000196235	ENSG00000106258	0.0600449	0.0154984	1	-nan
ENSG00000196235	ENSG00000080815	0.185507	0.0547303	1	-nan
ENSG00000196235	ENSG00000070718	0.0528253	0.0284651	1	-nan
ENSG00000196235	ENSG00000070614	0.0618672	0.0318872	1	-nan
ENSG00000196235	ENSG00000068878	0.163158	0.081864	1	-nan
ENSG00000196235	ENSG00000010244	0.280286	0.0755452	1	-nan
ENSG00000196235	ENSG00000001626	0.0197159	0.023331	1	-nan
ENSG00000196235	ENSG00000028277	7.63772e-06	0.00600479	1	-nan
ENSG00000196235	ENSG00000037474	0.0896932	0.0431267	1	-nan
ENSG00000196235	ENSG00000085511	0.10821	0.0490071	1	-nan
ENSG00000196235	ENSG00000089356	0.102382	0.0271388	1	-nan
ENSG00000196235	ENSG00000090006	0.113978	0.065526	1	-nan
ENSG00000196235	ENSG00000091972	0.0991973	0.0610015	1	-nan
ENSG00000196235	ENSG00000096696	0.154034	0.119829	1	-nan
ENSG00000196235	ENSG00000100941	0.243388	0.106626	1	-nan
ENSG00000196235	ENSG00000101306	1.19838e-05	-0.00473295	1	-nan
ENSG00000196235	ENSG00000101596	0.182452	0.0961503	1	-nan
ENSG00000196235	ENSG00000101745	0.234538	0.119966	1	-nan
ENSG00000196235	ENSG00000104859	0.113753	0.0590039	1	-nan
ENSG00000196235	ENSG00000105976	0.108817	0.0876812	1	-nan
ENSG00000196235	ENSG00000106078	0.102392	0.0721763	1	-nan
ENSG00000196235	ENSG00000134291	0.173374	0.0529152	2	-nan
ENSG00000196235	ENSG00000134324	0.0774143	0.0495667	1	-nan
ENSG00000196235	ENSG00000136104	0.144279	0.043858	1	-nan
ENSG00000196235	ENSG00000136874	0.118262	0.0558881	1	-nan
ENSG00000196235	ENSG00000137073	0.159323	0.0940993	1	-nan
ENSG00000196235	ENSG00000138821	0.0842237	0.0403771	2	-nan
ENSG00000196235	ENSG00000144426	0.183941	0.0992863	1	-nan
ENSG00000196235	ENSG00000145388	0.095405	0.0411198	1	-nan
ENSG00000196235	ENSG00000146386	0.252436	0.0569742	1	-nan
ENSG00000196235	ENSG00000147140	0.26265	0.052469	1	-nan
ENSG00000196235	ENSG00000147416	0.161867	0.0434485	1	-nan
ENSG00000196235	ENSG00000147894	0.0942507	0.0565555	1	-nan
ENSG00000196235	ENSG00000148634	0.153267	0.0729163	1	-nan
ENSG00000196235	ENSG00000150760	0.0941406	0.0433429	1	-nan
ENSG00000196235	ENSG00000151748	0.138864	0.0750504	1	-nan
ENSG00000196235	ENSG00000152661	0.114165	0.0199703	1	-nan
ENSG00000196235	ENSG00000153094	0.0989658	0.0563182	1	-nan
ENSG00000196235	ENSG00000156313	0.0691712	0.0458998	1	-nan
ENSG00000196235	ENSG00000158669	0.112002	0.0517823	1	-nan
ENSG00000196235	ENSG00000159314	0.0641609	0.0419486	1	-nan
ENSG00000196235	ENSG00000160584	0.120955	0.0742963	1	-nan
ENSG00000196235	ENSG00000162545	0.0784243	0.0380888	1	-nan
ENSG00000196235	ENSG00000162769	0.0481146	0.0214251	1	-nan
ENSG00000196235	ENSG00000164307	0.087718	0.039848	1	-nan
ENSG00000196235	ENSG00000166012	0.270743	0.0720877	1	-nan
ENSG00000196235	ENSG00000166483	0.164112	0.0953961	1	-nan
ENSG00000196235	ENSG00000166900	0.132557	0.0565379	1	-nan
ENSG00000196235	ENSG00000167522	0.24292	0.151158	2	-nan
ENSG00000196235	ENSG00000168010	0.0516516	0.0318665	1	-nan
ENSG00000196235	ENSG00000168066	0.271209	0.116503	1	-nan
ENSG00000196235	ENSG00000168172	0.19546	0.0970414	2	-nan
ENSG00000196235	ENSG00000168556	0.168483	0.0731197	1	-nan
ENSG00000196235	ENSG00000169894	0.000167178	0.0144443	1	-nan
ENSG00000196235	ENSG00000169967	0.182187	0.0951597	1	-nan
ENSG00000196235	ENSG00000171790	1.52097e-07	0.000268571	1	-nan
ENSG00000196235	ENSG00000172175	0.106683	0.0613305	1	-nan
ENSG00000196235	ENSG00000172478	0.0256091	0.0122489	1	-nan
ENSG00000196235	ENSG00000172493	0.141266	0.0686146	1	-nan
ENSG00000196235	ENSG00000173467	0.0375996	0.0297306	1	-nan
ENSG00000189266	ENSG00000278311	0.350785	0.0675677	1	-nan
ENSG00000189266	ENSG00000277791	0.470091	0.094136	1	-nan
ENSG00000189266	ENSG00000277443	0.315991	0.114572	1	-nan
ENSG00000189266	ENSG00000272398	0.164615	0.0903261	1	-nan
ENSG00000189266	ENSG00000271425	0.0421183	0.0404531	2	-nan
ENSG00000189266	ENSG00000270170	0.247615	0.0505199	1	-nan
ENSG00000189266	ENSG00000266472	0.479295	0.0804106	1	-nan
ENSG00000189266	ENSG00000265972	0.265083	0.0641429	4	-nan
ENSG00000189266	ENSG00000261371	7.16536e-08	-0.00477867	1	-nan
ENSG00000189266	ENSG00000257365	0.038588	0.0178371	1	-nan
ENSG00000189266	ENSG00000255112	0.33271	0.0863413	2	-nan
ENSG00000189266	ENSG00000247596	0.252405	0.0603722	1	-nan
ENSG00000189266	ENSG00000243244	0.0117515	0.0133474	1	-nan
ENSG00000189266	ENSG00000241794	0.0512269	0.0300927	1	-nan
ENSG00000189266	ENSG00000241058	0.0893381	0.0191333	1	-nan
ENSG00000189266	ENSG00000235162	0.238511	0.0194292	1	-nan
ENSG00000189266	ENSG00000232388	0.520041	0.100368	2	-nan
ENSG00000189266	ENSG00000227057	0.181511	0.0474175	1	-nan
ENSG00000189266	ENSG00000226742	0.323093	0.0839675	2	-nan
ENSG00000189266	ENSG00000223572	0.0322534	0.0186672	1	-nan
ENSG00000189266	ENSG00000214078	0.23014	0.0452705	1	-nan
ENSG00000189266	ENSG00000213722	0.264005	0.0901769	1	-nan
ENSG00000189266	ENSG00000213347	0.0110701	0.0164637	1	-nan
ENSG00000189266	ENSG00000213339	0.239256	0.0431619	1	-nan
ENSG00000189266	ENSG00000205542	0.175944	0.0882988	1	-nan
ENSG00000189266	ENSG00000204580	0.286321	0.0607718	2	-nan
ENSG00000189266	ENSG00000204574	0.286179	0.059215	1	-nan
ENSG00000189266	ENSG00000204438	0.149013	0.0364784	1	-nan
ENSG00000189266	ENSG00000198807	0.0397752	0.0361351	2	-nan
ENSG00000189266	ENSG00000198727	0.229394	0.0334891	1	-nan
ENSG00000189266	ENSG00000198498	0.172261	0.0392069	1	-nan
ENSG00000189266	ENSG00000198231	0.253258	0.0549151	1	-nan
ENSG00000189266	ENSG00000198157	0.156503	0.0541824	1	-nan
ENSG00000189266	ENSG00000198015	0.365917	0.0711877	1	-nan
ENSG00000189266	ENSG00000197894	0.416242	0.0966773	1	-nan
ENSG00000189266	ENSG00000197622	0.22392	0.0672702	2	-nan
ENSG00000189266	ENSG00000197321	0.192663	0.0240329	1	-nan
ENSG00000189266	ENSG00000197279	0.072095	0.0334043	1	-nan
ENSG00000189266	ENSG00000197191	0.0582766	0.028434	1	-nan
ENSG00000189266	ENSG00000197061	0.248776	0.065146	1	-nan
ENSG00000189266	ENSG00000196924	0.219156	0.0391749	1	-nan
ENSG00000189266	ENSG00000196636	0.243758	0.0527129	2	-nan
ENSG00000189266	ENSG00000189042	0.0503221	0.0288248	1	-nan
ENSG00000189266	ENSG00000188486	0.220312	0.0674023	1	-nan
ENSG00000189266	ENSG00000188042	0.19044	0.066907	1	-nan
ENSG00000189266	ENSG00000188037	1.77126e-06	7.62184e-05	2	-nan
ENSG00000189266	ENSG00000187630	0.144555	0.0254296	1	-nan
ENSG00000189266	ENSG00000187555	0.210108	0.0384846	1	-nan
ENSG00000189266	ENSG00000187446	0.274606	0.0510122	1	-nan
ENSG00000189266	ENSG00000186889	6.53823e-05	0.0104496	1	-nan
ENSG00000189266	ENSG00000185716	0.049157	0.0163802	1	-nan
ENSG00000189266	ENSG00000185338	0.0911436	0.0231009	1	-nan
ENSG00000189266	ENSG00000184731	0.168597	0.0375952	1	-nan
ENSG00000189266	ENSG00000184588	8.49366e-07	-0.00640628	1	-nan
ENSG00000189266	ENSG00000184220	0.18383	0.0363688	1	-nan
ENSG00000189266	ENSG00000183864	0.251407	0.0480531	1	-nan
ENSG00000189266	ENSG00000183155	0.0714176	0.0435946	1	-nan
ENSG00000189266	ENSG00000182903	0.156836	0.0298975	1	-nan
ENSG00000189266	ENSG00000182774	0.224838	0.0906421	2	-nan
ENSG00000189266	ENSG00000182718	0.188906	0.087512	1	-nan
ENSG00000189266	ENSG00000182271	4.31638e-05	-0.00499978	1	-nan
ENSG00000189266	ENSG00000182107	0.163738	0.0545434	1	-nan
ENSG00000189266	ENSG00000181704	0.268907	0.0681293	1	-nan
ENSG00000189266	ENSG00000181449	0.026951	0.0102356	1	-nan
ENSG00000189266	ENSG00000181192	0.104689	0.0255784	1	-nan
ENSG00000189266	ENSG00000180182	0.0934779	0.0181539	1	-nan
ENSG00000189266	ENSG00000179335	0.164057	0.0655441	1	-nan
ENSG00000189266	ENSG00000178719	0.286766	0.0730754	1	-nan
ENSG00000189266	ENSG00000178381	0.206976	0.0652874	1	-nan
ENSG00000189266	ENSG00000178057	0.390871	0.0597129	2	-nan
ENSG00000189266	ENSG00000177666	0.298591	0.0602974	1	-nan
ENSG00000189266	ENSG00000177535	7.63772e-06	-0.000189834	2	-nan
ENSG00000189266	ENSG00000176845	0.193067	0.0640073	1	-nan
ENSG00000189266	ENSG00000176171	0.281179	0.0721048	1	-nan
ENSG00000189266	ENSG00000176024	5.52181e-05	0.0119572	1	-nan
ENSG00000189266	ENSG00000175575	0.118753	0.0350869	1	-nan
ENSG00000189266	ENSG00000175395	6.80571e-05	0.0086312	1	-nan
ENSG00000189266	ENSG00000175063	0.0433792	0.0307427	1	-nan
ENSG00000189266	ENSG00000174903	0.338397	0.0819408	1	-nan
ENSG00000189266	ENSG00000174547	0.3247	0.0652073	2	-nan
ENSG00000189266	ENSG00000174136	0.0500749	0.0268957	1	-nan
ENSG00000189266	ENSG00000174106	0.0937879	0.0277487	1	-nan
ENSG00000189266	ENSG00000132535	0.00711298	0.0148026	1	-nan
ENSG00000189266	ENSG00000132465	3.47086e-06	-0.00791856	2	-nan
ENSG00000189266	ENSG00000131828	0.337528	0.0612864	1	-nan
ENSG00000189266	ENSG00000131652	0.173384	0.0447826	1	-nan
ENSG00000189266	ENSG00000131171	0.394027	0.0646935	1	-nan
ENSG00000189266	ENSG00000130724	0.483023	0.0926599	2	-nan
ENSG00000189266	ENSG00000128739	0.293316	0.050534	1	-nan
ENSG00000189266	ENSG00000127914	0.403705	0.0691829	1	-nan
ENSG00000189266	ENSG00000127022	0.438281	0.0850529	2	-nan
ENSG00000189266	ENSG00000126803	0.159615	0.0493755	3	-nan
ENSG00000189266	ENSG00000126749	0.159408	0.0382357	1	-nan
ENSG00000189266	ENSG00000126562	1.40339e-05	0.00600279	1	-nan
ENSG00000189266	ENSG00000126432	0.360904	0.070631	1	-nan
ENSG00000189266	ENSG00000126233	0.0413286	0.0249918	1	-nan
ENSG00000189266	ENSG00000126226	0.171669	0.0350848	1	-nan
ENSG00000189266	ENSG00000126088	0.27232	0.0495523	1	-nan
ENSG00000189266	ENSG00000125247	0.0705592	0.0100653	1	-nan
ENSG00000189266	ENSG00000124783	0.374285	0.0639137	1	-nan
ENSG00000189266	ENSG00000124767	0.403318	0.0773447	1	-nan
ENSG00000189266	ENSG00000124562	0.412763	0.0691639	1	-nan
ENSG00000189266	ENSG00000124466	0.0677868	0.0316918	1	-nan
ENSG00000189266	ENSG00000124243	0.00937964	0.0102083	1	-nan
ENSG00000189266	ENSG00000122786	0.283167	0.0521384	1	-nan
ENSG00000189266	ENSG00000122565	0.464115	0.0785638	1	-nan
ENSG00000189266	ENSG00000122545	0.456348	0.0894333	1	-nan
ENSG00000189266	ENSG00000122218	0.290948	0.0354583	1	-nan
ENSG00000189266	ENSG00000121903	3.47086e-06	0.0025048	1	-nan
ENSG00000189266	ENSG00000121892	0.254234	0.0343716	1	-nan
ENSG00000189266	ENSG00000120738	0.213967	0.0862716	1	-nan
ENSG00000189266	ENSG00000120471	0.0305216	0.0106221	1	-nan
ENSG00000189266	ENSG00000119383	0.254333	0.0477741	1	-nan
ENSG00000189266	ENSG00000119321	0.0592204	0.01259	1	-nan
ENSG00000189266	ENSG00000118276	4.6075e-09	0.00440649	1	-nan
ENSG00000189266	ENSG00000117519	0.295375	0.0691436	1	-nan
ENSG00000189266	ENSG00000117394	0.292571	0.0674071	1	-nan
ENSG00000189266	ENSG00000115649	0.217522	0.0551134	1	-nan
ENSG00000189266	ENSG00000115641	0.165026	0.0489212	1	-nan
ENSG00000189266	ENSG00000115540	0.239384	0.0429419	1	-nan
ENSG00000189266	ENSG00000114745	0.0806896	0.0307703	1	-nan
ENSG00000189266	ENSG00000114346	0.0567604	0.033019	1	-nan
ENSG00000189266	ENSG00000114315	0.263716	0.0602222	1	-nan
ENSG00000189266	ENSG00000114125	0.463931	0.0779281	1	-nan
ENSG00000189266	ENSG00000113282	0.38279	0.0666529	2	-nan
ENSG00000189266	ENSG00000112782	0.0236354	0.0125611	1	-nan
ENSG00000189266	ENSG00000112514	0.410127	0.0732726	1	-nan
ENSG00000189266	ENSG00000112304	0.246072	0.0474386	1	-nan
ENSG00000189266	ENSG00000112146	0.205378	0.0406329	1	-nan
ENSG00000189266	ENSG00000111665	0.0220854	0.0320529	1	-nan
ENSG00000189266	ENSG00000110711	0.227031	0.0583102	1	-nan
ENSG00000189266	ENSG00000110104	0.0964335	0.0236473	1	-nan
ENSG00000189266	ENSG00000110063	0.119559	0.0269665	1	-nan
ENSG00000189266	ENSG00000109083	0.265987	0.0464077	1	-nan
ENSG00000189266	ENSG00000108953	0.343556	0.0981022	1	-nan
ENSG00000189266	ENSG00000108946	0.426657	0.0669789	1	-nan
ENSG00000189266	ENSG00000108468	0.265337	0.0647212	1	-nan
ENSG00000189266	ENSG00000108242	0.00023271	0.0149648	2	-nan
ENSG00000189266	ENSG00000107581	0.374803	0.0731165	1	-nan
ENSG00000189266	ENSG00000107566	0.117149	0.0430036	1	-nan
ENSG00000189266	ENSG00000107140	0.0372064	0.0247315	1	-nan
ENSG00000189266	ENSG00000079459	0.376957	0.0747549	2	-nan
ENSG00000189266	ENSG00000076554	0.288445	0.042895	1	-nan
ENSG00000189266	ENSG00000075142	0.448958	0.102963	1	-nan
ENSG00000189266	ENSG00000071859	0.236775	0.0515787	1	-nan
ENSG00000189266	ENSG00000068878	0.17971	0.0345896	1	-nan
ENSG00000189266	ENSG00000067900	0.263403	0.0385082	2	-nan
ENSG00000189266	ENSG00000067182	0.315347	0.0759263	1	-nan
ENSG00000189266	ENSG00000065548	0.45867	0.087322	2	-nan
ENSG00000189266	ENSG00000012963	0.0425693	0.0321109	1	-nan
ENSG00000189266	ENSG00000011638	0.196369	0.0601805	1	-nan
ENSG00000189266	ENSG00000008988	0.186621	0.0691998	1	-nan
ENSG00000189266	ENSG00000008324	0.296717	0.0681414	1	-nan
ENSG00000189266	ENSG00000003989	0.0708257	-0.0312844	1	-nan
ENSG00000189266	ENSG00000006652	0.303119	0.0763841	1	-nan
ENSG00000189266	ENSG00000025708	0.129254	0.0337977	1	-nan
ENSG00000189266	ENSG00000027697	0.281652	0.0539504	1	-nan
ENSG00000189266	ENSG00000032389	0.127026	0.0226277	1	-nan
ENSG00000189266	ENSG00000048544	0.245767	0.0722955	2	-nan
ENSG00000189266	ENSG00000051108	0.370766	0.0471181	1	-nan
ENSG00000189266	ENSG00000082898	0.308417	0.0416439	1	-nan
ENSG00000189266	ENSG00000084234	0.305614	0.070905	1	-nan
ENSG00000189266	ENSG00000085377	0.0956298	0.0328491	1	-nan
ENSG00000189266	ENSG00000087074	0.262899	0.0814821	1	-nan
ENSG00000189266	ENSG00000087460	0.246706	0.0845413	1	-nan
ENSG00000189266	ENSG00000088367	0.0909972	0.00429058	1	-nan
ENSG00000189266	ENSG00000089177	0.0979296	0.0100412	1	-nan
